,ID,author,year,title,keywords,journal,eprint,doi,adsurl
4389,DeRosa2019NewAR..8601525D,"De Rosa, Alessandra and Vignali, Cristian and Bogdanovi\'c, Tamara and Capelo, Pedro R. and Charisi, Maria and Dotti, Massimo and Husemann, Bernd and Lusso, Elisabeta and Mayer, Lucio and Paragi, Zsolt and Runnoe, Jessie and Sesana, Alberto and Steinborn, Lisa and Bianchi, Stefano and Colpi, Monica and del Valle, Luciano and Frey, S\'andor and Gab\'anyi, Krisztina \'E. and Giustini, Margherita and Guainazzi, Matteo and Haiman, Zoltan and Herrera Ruiz, Noelia and Herrero-Illana, Rub\'en and Iwasawa, Kazushi and Komossa, S. and Lena, Davide and Loiseau, Nora and Perez-Torres, Miguel and Piconcelli, Enrico and Volonteri, Marta",2019,The quest for dual and binary supermassive black holes: A multi-messenger view,AGN,New~Astr.~Rev.,2001.06293,10.1016/j.newar.2020.101525,https://ui.adsabs.harvard.edu/abs/2019NewAR..8601525D
4390,Decarli2019ApJ...880..157D,"Decarli, Roberto and Dotti, Massimo and Ba\~nados, Eduardo and Farina, Emanuele Paolo and Walter, Fabian and Carilli, Chris and Fan, Xiaohui and Mazzucchelli, Chiara and Neeleman, Marcel and Novak, Mladen and Riechers, Dominik and Strauss, Michael A. and Venemans, Bram P. and Yang, Yujin and Wang, Ran",2019,ALMA and HST Kiloparsec-scale Imaging of a Quasar-galaxy Merger at Z \ensuremath\approx 6.2,AGN,ApJ,1906.05308,10.3847/1538-4357/ab297f,https://ui.adsabs.harvard.edu/abs/2019ApJ...880..157D
4391,Dehghanian2019ApJ...877..119D,"Dehghanian, M. and Ferland, G.~J. and Kriss, G.~A. and Peterson, B.~M. and Mathur, S. and Mehdipour, M. and Guzm\'an, F. and Chatzikos, M. and van Hoof, P.~A.~M. and Williams, R.~J.~R. and Arav, N. and Barth, A.~J. and Bentz, M.~C. and Bisogni, S. and Brandt, W.~N. and Crenshaw, D.~M. and Dalla Bont\`a, E. and De Rosa, G. and Fausnaugh, M.~M. and Gelbord, J.~M. and Goad, M.~R. and Gupta, A. and Horne, Keith and Kaastra, J. and Knigge, C. and Korista, K.~T. and McHardy, I.~M. and Pogge, R.~W. and Starkey, D.~A. and Vestergaard, M.",2019,Space Telescope and Optical Reverberation Mapping Project. X. Understanding the Absorption-line Holiday in NGC 5548,AGN,ApJ,1812.11578,10.3847/1538-4357/ab1b48,https://ui.adsabs.harvard.edu/abs/2019ApJ...877..119D
4392,DelMoro2017ApJ...849...57D,"Del Moro, A. and Alexander, D.~M. and Aird, J.~A. and Bauer, F.~E. and Civano, F. and Mullaney, J.~R. and Ballantyne, D.~R. and Brandt, W.~N. and Comastri, A. and Gandhi, P. and Harrison, F.~A. and Lansbury, G.~B. and Lanz, L. and Luo, B. and Marchesi, S. and Puccetti, S. and Ricci, C. and Saez, C. and Stern, D. and Treister, E. and Zappacosta, L.",2017,The NuSTAR Extragalactic Survey: Average Broadband X-Ray Spectral Properties of the NuSTAR-detected AGNs,AGN,ApJ,1710.01041,10.3847/1538-4357/aa9115,https://ui.adsabs.harvard.edu/abs/2017ApJ...849...57D
4393,Deng2021MNRAS.506.5764D,"Deng, Xue-Jiao and Xue, Rui and Wang, Ze-Rui and Xi, Shao-Qiang and Xiao, Hu-Bing and Du, Lei-Ming and Xie, Zhao-Hua",2021,The physical properties of \ensuremath\gamma-ray-quiet flat-spectrum radio quasars: why are they undetected by Fermi-LAT?,AGN,MNRAS,2107.08757,10.1093/mnras/stab2095,https://ui.adsabs.harvard.edu/abs/2021MNRAS.506.5764D
4394,Diana2022MNRAS.511.5436D,"Diana, A. and Caccianiga, A. and Ighina, L. and Belladitta, S. and Moretti, A. and Della Ceca, R.",2022,The evolution of the heaviest supermassive black holes in jetted AGNs,AGN,MNRAS,2202.03444,10.1093/mnras/stac364,https://ui.adsabs.harvard.edu/abs/2022MNRAS.511.5436D
4395,Diaz2020MNRAS.496.5399D,"Diaz, Y. and Ar\'evalo, P. and Hern\'andez-Garc\'\ia, L. and Bassani, L. and Malizia, A. and Gonz\'alez-Mart\'\in, O. and Ricci, C. and Matt, G. and Stern, D. and May, D. and Zezas, A. and Bauer, F.~E.",2020,Constraining X-ray reflection in the low-luminosity AGN NGC 3718 using NuSTAR and XMM-Newton,AGN,MNRAS,2006.09463,10.1093/mnras/staa1762,https://ui.adsabs.harvard.edu/abs/2020MNRAS.496.5399D
4396,Dittmann2021ApJ...916...48D,"Dittmann, Alexander J. and Cantiello, Matteo and Jermyn, Adam S.",2021,Accretion onto Stars in the Disks of Active Galactic Nuclei,AGN,ApJ,2102.12484,10.3847/1538-4357/ac042c,https://ui.adsabs.harvard.edu/abs/2021ApJ...916...48D
4397,Dix2020ApJ...893...14D,"Dix, Cooper and Shemmer, Ohad and Brotherton, Michael S. and Green, Richard F. and Mason, Michelle and Myers, Adam D.",2020,Prescriptions for Correcting Ultraviolet-based Redshifts for Luminous Quasars at High Redshift,AGN,ApJ,2002.08472,10.3847/1538-4357/ab77b6,https://ui.adsabs.harvard.edu/abs/2020ApJ...893...14D
4398,Doan2020MNRAS.491.1104D,"Doan, Anh and Eracleous, Michael and Runnoe, Jessie C. and Liu, Jia and Mathes, Gavin and Flohic, Helene M.~L.~G.",2020,An improved test of the binary black hole hypothesis for quasars with double-peaked broad Balmer lines,AGN,MNRAS,1909.10560,10.1093/mnras/stz2705,https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.1104D
4399,Dodd2021ApJ...907L..21D,"Dodd, Sierra A. and Law-Smith, Jamie A.~P. and Auchettl, Katie and Ramirez-Ruiz, Enrico and Foley, Ryan J.",2021,The Landscape of Galaxies Harboring Changing-look Active Galactic Nuclei in the Local Universe,AGN,ApJ,2010.10527,10.3847/2041-8213/abd852,https://ui.adsabs.harvard.edu/abs/2021ApJ...907L..21D
4400,Doi2020MNRAS.496.1757D,"Doi, Akihiro and Kino, Motoki and Kawakatu, Nozomu and Hada, Kazuhiro",2020,The radio-loud narrow-line Seyfert 1 galaxy 1H 0323+342 in a galaxy merger,AGN,MNRAS,2005.12510,10.1093/mnras/staa1525,https://ui.adsabs.harvard.edu/abs/2020MNRAS.496.1757D
4401,Donley2018ApJ...853...63D,"Donley, J.~L. and Kartaltepe, J. and Kocevski, D. and Salvato, M. and Santini, P. and Suh, H. and Civano, F. and Koekemoer, A.~M. and Trump, J. and Brusa, M. and Cardamone, C. and Castro, A. and Cisternas, M. and Conselice, C. and Croton, D. and Hathi, N. and Liu, C. and Lucas, R.~A. and Nair, P. and Rosario, D. and Sanders, D. and Simmons, B. and Villforth, C. and Alexander, D.~M. and Bell, E.~F. and Faber, S.~M. and Grogin, N.~A. and Lotz, J. and McIntosh, D.~H. and Nagao, T.",2018,"Evidence for Merger-driven Growth in Luminous, High-z, Obscured AGNs in the CANDELS/COSMOS Field",AGN,ApJ,1712.02424,10.3847/1538-4357/aa9ffa,https://ui.adsabs.harvard.edu/abs/2018ApJ...853...63D
4402,Dorodnitsyn2021ApJ...910...67D,"Dorodnitsyn, A. and Kallman, T.",2021,"A Physical Model for a Radiative, Convective Dusty Disk in AGN",AGN,ApJ,2007.06572,10.3847/1538-4357/abe121,https://ui.adsabs.harvard.edu/abs/2021ApJ...910...67D
4403,Dovciak2022A&A...661A.135D,"Dov\vciak, M. and Papadakis, I.~E. and Kammoun, E.~S. and Zhang, W.",2022,Physical model for the broadband energy spectrum of X-ray illuminated accretion discs: Fitting the spectral energy distribution of NGC 5548,AGN,A\&A,2110.01249,10.1051/0004-6361/202142358,https://ui.adsabs.harvard.edu/abs/2022A&A...661A.135D
4404,duMasdesBourboux2019ApJ...878...47D,"du Mas des Bourboux, H\'elion and Dawson, Kyle S. and Busca, Nicol\'as G. and Blomqvist, Michael and de Sainte Agathe, Victoria and Balland, Christophe and Bautista, Julian E. and Guy, Julien and Kamble, Vikrant and Myers, Adam D. and P\'erez-R\`afols, Ignasi and Pieri, Matthew M. and Rich, James and Schneider, Donald P. and Slosar, An\vze",2019,The Extended Baryon Oscillation Spectroscopic Survey: Measuring the Cross-correlation between the Mg II Flux Transmission Field and Quasars and Galaxies at z = 0.59,AGN,ApJ,1901.01950,10.3847/1538-4357/ab1d49,https://ui.adsabs.harvard.edu/abs/2019ApJ...878...47D
4405,Du2019ApJ...886...42D,"Du, Pu and Wang, Jian-Min",2019,The Radius-Luminosity Relationship Depends on Optical Spectra in Active Galactic Nuclei,AGN,ApJ,1909.06735,10.3847/1538-4357/ab4908,https://ui.adsabs.harvard.edu/abs/2019ApJ...886...42D
4406,Dumont2020ApJ...888...19D,"Dumont, Antoine and Seth, Anil C. and Strader, Jay and Greene, Jenny E. and Burtscher, Leonard and Neumayer, Nadine",2020,Surprisingly Strong K-band Emission Found in Low-luminosity Active Galactic Nuclei,AGN,ApJ,1909.07323,10.3847/1538-4357/ab5798,https://ui.adsabs.harvard.edu/abs/2020ApJ...888...19D
4407,Duplancic2021MNRAS.504.4389D,"Duplancic, Fernanda and Lambas, Diego G. and Alonso, Sol and Coldwell, Georgina V.",2021,"AGNs in small galaxy systems: comparing the main properties of active objects in pairs, triplets, and groups","classification, AGN",MNRAS,2107.01036,10.1093/mnras/stab1131,https://ui.adsabs.harvard.edu/abs/2021MNRAS.504.4389D
4408,Duras2020A&A...636A..73D,"Duras, F. and Bongiorno, A. and Ricci, F. and Piconcelli, E. and Shankar, F. and Lusso, E. and Bianchi, S. and Fiore, F. and Maiolino, R. and Marconi, A. and Onori, F. and Sani, E. and Schneider, R. and Vignali, C. and La Franca, F.",2020,Universal bolometric corrections for active galactic nuclei over seven luminosity decades,AGN,A\&A,2001.09984,10.1051/0004-6361/201936817,https://ui.adsabs.harvard.edu/abs/2020A&A...636A..73D
4409,Dusoye2022arXiv220512855D,"Dusoye, Avishek",2022,Influence of mass of black holes on radio/X-ray correlation diagram,"scaling-relations, AGN",arXiv e-prints,2205.12855,,https://ui.adsabs.harvard.edu/abs/2022arXiv220512855D
4410,Diaz-Santos2021A&A...654A..37D,"D\'\iaz-Santos, Tanio and Assef, Roberto J. and Eisenhardt, Peter R.~M. and Jun, Hyunsung D. and Jones, Gareth C. and Blain, Andrew W. and Stern, Daniel and Aravena, Manuel and Tsai, Chao-Wei and Lake, Sean E. and Wu, Jingwen and Gonz\'alez-L\'opez, Jorge",2021,Kinematics and star formation of high-redshift hot dust-obscured quasars as seen by ALMA,AGN,A\&A,2104.09495,10.1051/0004-6361/202140455,https://ui.adsabs.harvard.edu/abs/2021A&A...654A..37D
4411,Ebrero2021A&A...653A.125E,"Ebrero, J. and Dom\vcek, V. and Kriss, G.~A. and Kaastra, J.~S.",2021,Multi-epoch properties of the warm absorber in the Seyfert 1 galaxy NGC 985,AGN,A\&A,2107.05676,10.1051/0004-6361/202040045,https://ui.adsabs.harvard.edu/abs/2021A&A...653A.125E
4412,Efstathiou2022MNRAS.512.5183E,"Efstathiou, A. and Farrah, D. and Afonso, J. and Clements, D.~L. and Gonz\'alez-Alfonso, E. and Lacy, M. and Oliver, S. and Papadopoulou Lesta, V. and Pearson, C. and Rigopoulou, D. and Rowan-Robinson, M. and Spoon, H.~W.~W. and Verma, A. and Wang, L.",2022,A new look at local ultraluminous infrared galaxies: the atlas and radiative transfer models of their complex physics,"dual-AGN, ULRIG, AGN",MNRAS,2205.00011,10.1093/mnras/stab3642,https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.5183E
4413,Efstathiou2021MNRAS.503L..11E,"Efstathiou, Andreas and Ma\lek, Katarzyna and Burgarella, Denis and Hurley, Peter and Oliver, Seb and Buat, Veronique and Shirley, Raphael and Duivenvoorden, Steven and Lesta, Vicky Papadopoulou and Farrah, Duncan and Duncan, Kenneth J. and Varillas, Mar\'\ia del Carmen Campos",2021,A hyperluminous obscured quasar at a redshift of z ≍ 4.3,AGN,MNRAS,2103.08032,10.1093/mnrasl/slaa206,https://ui.adsabs.harvard.edu/abs/2021MNRAS.503L..11E
4414,Eichmann2022icrc.confE1006E,"Eichmann, B. and Dettmar, R.~J. and Becker-Tjus, J.",2022,37th International Cosmic Ray Conference. 12-23 July 2021. Berlin,AGN,,2108.06990,,https://ui.adsabs.harvard.edu/abs/2022icrc.confE1006E
4415,Eilers2020ApJ...900...37E,"Eilers, Anna-Christina and Hennawi, Joseph F. and Decarli, Roberto and Davies, Frederick B. and Venemans, Bram and Walter, Fabian and Ba\~nados, Eduardo and Fan, Xiaohui and Farina, Emanuele P. and Mazzucchelli, Chiara and Novak, Mladen and Schindler, Jan-Torge and Simcoe, Robert A. and Wang, Feige and Yang, Jinyi",2020,Detecting and Characterizing Young Quasars. I. Systemic Redshifts and Proximity Zone Measurements,AGN,ApJ,2002.01811,10.3847/1538-4357/aba52e,https://ui.adsabs.harvard.edu/abs/2020ApJ...900...37E
4416,Elmer2021MNRAS.503L..47E,"Elmer, E. and Merrifield, M. and Almaini, O. and Hartley, W.~G. and Maltby, D.~T.",2021,Infrared lags in the light curves of AGNs measured using a deep survey,AGN,MNRAS,2103.02622,10.1093/mnrasl/slab023,https://ui.adsabs.harvard.edu/abs/2021MNRAS.503L..47E
4417,Endsley2022MNRAS.512.4248E,"Endsley, Ryan and Stark, Daniel P. and Fan, Xiaohui and Smit, Renske and Wang, Feige and Yang, Jinyi and Hainline, Kevin and Lyu, Jianwei and Bouwens, Rychard and Schouws, Sander",2022,Radio and far-IR emission associated with a massive star-forming galaxy candidate at z ≃ 6.8: a radio-loud AGN in the reionization era?,AGN,MNRAS,2108.01084,10.1093/mnras/stac737,https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.4248E
4418,Esparza-Arredondo2021A&A...651A..91E,"Esparza-Arredondo, D. and Gonzalez-Mart\'\in, O. and Dultzin, D. and Masegosa, J. and Ramos-Almeida, C. and Garc\'\ia-Bernete, I. and Fritz, J. and Osorio-Clavijo, N.",2021,The dust-gas AGN torus as constrained from X-ray and mid-infrared observations,AGN,A\&A,2104.11263,10.1051/0004-6361/202040043,https://ui.adsabs.harvard.edu/abs/2021A&A...651A..91E
4419,Esparza-Arredondo2019ApJ...886..125E,"Esparza-Arredondo, Donaji and Gonz\'alez-Mart\'\in, Omaira and Dultzin, Deborah and Ramos Almeida, Cristina and Fritz, Jacopo and Masegosa, Josefa and Pasetto, Alice and Mart\'\inez-Paredes, Mariela and Osorio-Clavijo, Natalia and Victoria-Ceballos, Cesar",2019,Physical Parameters of the Torus for the Type 2 Seyfert IC 5063 from Mid-IR and X-Ray Simultaneous Spectral Fitting,"AGN, must-read",ApJ,1910.04912,10.3847/1538-4357/ab4ced,https://ui.adsabs.harvard.edu/abs/2019ApJ...886..125E
4420,Esparza-Arredondo2020ApJ...905...29E,"Esparza-Arredondo, Donaji and Osorio-Clavijo, Natalia and Gonz\'alez-Mart\'\in, Omaira and Victoria-Ceballos, C\'esar and Haro-Corzo, Sinhu\'e A.~R. and Reyes-Amador, Omar Ulises and L\'opez-S\'anchez, Jafet and Pasetto, Alice",2020,Active Galactic Nucleus Ghosts: A Systematic Search for Faded Nuclei,AGN,ApJ,2010.11962,10.3847/1538-4357/abc425,https://ui.adsabs.harvard.edu/abs/2020ApJ...905...29E
4421,Esposito2022MNRAS.512..686E,"Esposito, Federico and Vallini, Livia and Pozzi, Francesca and Casasola, Viviana and Mingozzi, Matilde and Vignali, Cristian and Gruppioni, Carlotta and Salvestrini, Francesco",2022,AGN impact on the molecular gas in galactic centres as probed by CO lines,AGN,MNRAS,2202.00697,10.1093/mnras/stac313,https://ui.adsabs.harvard.edu/abs/2022MNRAS.512..686E
4422,Fabian2009Natur.459..540F,"Fabian, A.~C. and Zoghbi, A. and Ross, R.~R. and Uttley, P. and Gallo, L.~C. and Brandt, W.~N. and Blustin, A.~J. and Boller, T. and Caballero-Garcia, M.~D. and Larsson, J. and Miller, J.~M. and Miniutti, G. and Ponti, G. and Reis, R.~C. and Reynolds, C.~S. and Tanaka, Y. and Young, A.~J.",2009,Broad line emission from iron K- and L-shell transitions in the active galaxy 1H0707-495,AGN,Nature,,10.1038/nature08007,https://ui.adsabs.harvard.edu/abs/2009Natur.459..540F
4423,Falocco2017A&A...608A..32F,"Falocco, S. and Paolillo, M. and Comastri, A. and Carrera, F.~J. and Ranalli, P. and Iwasawa, K. and Georgantopoulos, I. and Vignali, C. and Gilli, R.",2017,The XMM deep survey in the CDF-S. X. X-ray variability of bright sources,AGN,A\&A,1709.10290,10.1051/0004-6361/201731722,https://ui.adsabs.harvard.edu/abs/2017A&A...608A..32F
4424,Falocco2020A&A...638A..67F,"Falocco, S. and Larsson, J. and Nandi, S.",2020,Accretion and jets in a low-luminosity AGN: the nucleus of NGC 1052,AGN,A\&A,2004.02305,10.1051/0004-6361/202037516,https://ui.adsabs.harvard.edu/abs/2020A&A...638A..67F
4425,Falstad2021A&A...649A.105F,"Falstad, N. and Aalto, S. and K\""onig, S. and Onishi, K. and Muller, S. and Gorski, M. and Sato, M. and Stanley, F. and Combes, F. and Gonz\'alez-Alfonso, E. and Mangum, J.~G. and Evans, A.~S. and Barcos-Mu\~noz, L. and Privon, G.~C. and Linden, S.~T. and D\'\iaz-Santos, T. and Mart\'\in, S. and Sakamoto, K. and Harada, N. and Fuller, G.~A. and Gallagher, J.~S. and van der Werf, P.~P. and Viti, S. and Greve, T.~R. and Garc\'\ia-Burillo, S. and Henkel, C. and Imanishi, M. and Izumi, T. and Nishimura, Y. and Ricci, C. and M\""uhle, S.",2021,CON-quest. Searching for the most obscured galaxy nuclei,AGN,A\&A,2102.13563,10.1051/0004-6361/202039291,https://ui.adsabs.harvard.edu/abs/2021A&A...649A.105F
4426,Fan2020ApJ...905L..32F,"Fan, Lulu and Chen, Wen and An, Tao and Xie, Fu-Guo and Han, Yunkun and Knudsen, Kirsten K. and Yang, Jun",2020,"The Hyperluminous, Dust-obscured Quasar W2246-0526 at z = 4.6: Detection of Parsec-scale Radio Activity",AGN,ApJ,2011.15063,10.3847/2041-8213/abcebf,https://ui.adsabs.harvard.edu/abs/2020ApJ...905L..32F
4427,Fan2019ApJ...879..107F,"Fan, Xu-Liang and Wu, Qingwen",2019,Jet Power of Jetted Active Galactic Nuclei: Implications for Evolution and Unification,AGN,ApJ,1905.12815,10.3847/1538-4357/ab25f1,https://ui.adsabs.harvard.edu/abs/2019ApJ...879..107F
4428,Fan2020Univ....6...45F,"Fan, Xu-Liang",2020,Revisiting the Fraction of Radio-Loud Narrow Line Seyfert 1 Galaxies with LoTSS DR1,AGN,Universe,2003.05671,10.3390/universe6030045,https://ui.adsabs.harvard.edu/abs/2020Univ....6...45F
4429,Feng2021ApJ...916...61F,"Feng, Junjie and Cao, Xinwu and Li, Jia-wen and Gu, Wei-Min",2021,A Magnetic Disk-outflow Model for Changing Look Active Galactic Nuclei,"changing-look, AGN",ApJ,2106.00650,10.3847/1538-4357/ac07a6,https://ui.adsabs.harvard.edu/abs/2021ApJ...916...61F
4430,Ferland2020MNRAS.494.5917F,"Ferland, G.~J. and Done, C. and Jin, C. and Landt, H. and Ward, M.~J.",2020,State-of-the-art AGN SEDs for photoionization models: BLR predictions confront the observations,AGN,MNRAS,2004.11873,10.1093/mnras/staa1207,https://ui.adsabs.harvard.edu/abs/2020MNRAS.494.5917F
4431,Ferre-Mateu2021MNRAS.506.4702F,"Ferr\'e-Mateu, A. and Mezcua, M. and Barrows, R.~S.",2021,A search for active galactic nuclei in low-mass compact galaxies,AGN,MNRAS,2107.02141,10.1093/mnras/stab1915,https://ui.adsabs.harvard.edu/abs/2021MNRAS.506.4702F
4432,Fiore2008ApJ...672...94F,"Fiore, F. and Grazian, A. and Santini, P. and Puccetti, S. and Brusa, M. and Feruglio, C. and Fontana, A. and Giallongo, E. and Comastri, A. and Gruppioni, C. and Pozzi, F. and Zamorani, G. and Vignali, C.",2008,Unveiling Obscured Accretion in the Chandra Deep Field-South,AGN,ApJ,0705.2864,10.1086/523348,https://ui.adsabs.harvard.edu/abs/2008ApJ...672...94F
4433,Fischer2021ApJ...906...88F,"Fischer, Travis C. and Secrest, Nathan J. and Johnson, Megan C. and Dorland, Bryan N. and Cigan, Phillip J. and Fernandez, Luis C. and Hunt, Lucas R. and Koss, Michael and Schmitt, Henrique R. and Zacharias, Norbert",2021,Fundamental Reference AGN Monitoring Experiment (FRAMEx). I. Jumping Out of the Plane with the VLBA,AGN,ApJ,2011.06570,10.3847/1538-4357/abca3c,https://ui.adsabs.harvard.edu/abs/2021ApJ...906...88F
4434,FonsecaAlvarez2020ApJ...899...73F,"Fonseca Alvarez, Gloria and Trump, Jonathan R. and Homayouni, Y. and Grier, C.~J. and Shen, Yue and Horne, Keith and Li, Jennifer I. -Hsiu and Brandt, W.~N. and Ho, Luis C. and Peterson, B.~M. and Schneider, D.~P.",2020,The Sloan Digital Sky Survey Reverberation Mapping Project: The H\ensuremath\beta Radius-Luminosity Relation,AGN,ApJ,1910.10719,10.3847/1538-4357/aba001,https://ui.adsabs.harvard.edu/abs/2020ApJ...899...73F
4435,Foord2020ApJ...892...29F,"Foord, Adi and G\""ultekin, Kayhan and Nevin, Rebecca and Comerford, Julia M. and Hodges-Kluck, Edmund and Barrows, R. Scott and Goulding, Andrew D. and Greene, Jenny E.",2020,A Second Look at 12 Candidate Dual AGNs Using BAYMAX,AGN,ApJ,2002.01033,10.3847/1538-4357/ab72fa,https://ui.adsabs.harvard.edu/abs/2020ApJ...892...29F
4436,Foord2021ApJ...907...72F,"Foord, Adi and G\""ultekin, Kayhan and Runnoe, Jessie C. and Koss, Michael J.",2021,AGN Triality of Triple Mergers: Multiwavelength Classifications,"AGN, mergers",ApJ,2012.00769,10.3847/1538-4357/abce5e,https://ui.adsabs.harvard.edu/abs/2021ApJ...907...72F
4437,Foord2021ApJ...907...71F,"Foord, Adi and G\""ultekin, Kayhan and Runnoe, Jessie C. and Koss, Michael J.",2021,AGN Triality of Triple Mergers: Detection of Faint X-Ray Point Sources,"AGN, mergers",ApJ,2012.00761,10.3847/1538-4357/abce5d,https://ui.adsabs.harvard.edu/abs/2021ApJ...907...71F
4438,Foschini2019Univ....5..199F,"Foschini, Luigi and Ciroi, Stefano and Berton, Marco and Vercellone, Stefano and Romano, Patrizia and Braito, Valentina",2019,Mapping the Narrow-Line Seyfert 1 Galaxy 1H 0323+342,AGN,Universe,1909.05525,10.3390/universe5090199,https://ui.adsabs.harvard.edu/abs/2019Univ....5..199F
